id,victim_id,victim_guild_id,victim_level,attacker_id,attacker_guild_id,attacker_level,zone_id,killed_at,killmail_raw_id
"3528,525,"""","""",524,"""","""",2,""2018-07-09 18:55:14+02"",3528"
"3529,618,"""","""",12,"""","""",21,""2018-07-09 16:14:26+02"",3529"
"3530,450,"""","""",490,2,"""",28,""2018-07-09 15:59:23+02"",3530"
"3531,81,15,"""",12,"""","""",21,""2018-07-09 13:05:04+02"",3531"
"3532,487,7,"""",332,1,"""",24,""2018-07-09 11:18:21+02"",3532"
"3533,40,"""","""",619,"""","""",19,""2018-07-09 10:24:49+02"",3533"
"3534,620,"""","""",619,"""","""",19,""2018-07-09 10:16:44+02"",3534"
"3535,48,"""","""",332,1,"""",24,""2018-07-09 10:12:06+02"",3535"
"3536,91,2,"""",584,6,"""",28,""2018-07-09 07:41:04+02"",3536"
"3537,614,"""","""",2,"""","""",10,""2018-07-09 07:19:35+02"",3537"
"3538,25,6,"""",144,2,"""",1,""2018-07-09 07:14:19+02"",3538"
"3539,25,6,"""",568,2,"""",28,""2018-07-09 07:00:47+02"",3539"
"3540,25,6,"""",91,2,"""",1,""2018-07-09 06:28:17+02"",3540"
"3541,496,2,"""",599,"""","""",23,""2018-07-09 06:19:32+02"",3541"
"3542,25,6,"""",91,2,"""",1,""2018-07-09 06:17:06+02"",3542"
"3543,25,6,"""",144,2,"""",1,""2018-07-09 06:00:04+02"",3543"
"3544,406,2,"""",190,"""","""",15,""2018-07-09 05:41:17+02"",3544"
"3545,406,2,"""",190,"""","""",16,""2018-07-09 05:34:31+02"",3545"
"3546,406,2,"""",52,"""","""",16,""2018-07-09 05:18:09+02"",3546"
"3547,322,27,"""",512,"""","""",16,""2018-07-09 05:17:50+02"",3547"
"3548,406,2,"""",52,"""","""",16,""2018-07-09 05:14:28+02"",3548"
"3549,499,"""","""",599,"""","""",10,""2018-07-09 05:09:55+02"",3549"
"3550,11,"""","""",584,6,"""",26,""2018-07-09 05:01:12+02"",3550"
"3551,51,25,"""",334,17,"""",37,""2018-07-09 04:35:53+02"",3551"
"3552,274,2,"""",11,"""","""",41,""2018-07-09 03:37:42+02"",3552"
"3553,211,2,"""",190,"""","""",16,""2018-07-09 03:26:32+02"",3553"
"3554,590,26,"""",490,2,"""",1,""2018-07-09 03:18:53+02"",3554"
"3555,104,1,"""",232,"""","""",41,""2018-07-09 03:06:49+02"",3555"
"3556,33,1,"""",279,2,"""",18,""2018-07-09 03:06:43+02"",3556"
"3557,369,17,"""",532,"""","""",47,""2018-07-09 03:03:21+02"",3557"
"3558,308,20,"""",110,1,"""",33,""2018-07-09 02:58:57+02"",3558"
"3559,369,17,"""",34,"""","""",25,""2018-07-09 02:48:06+02"",3559"
"3560,491,2,"""",95,"""","""",19,""2018-07-09 02:47:21+02"",3560"
"3561,258,2,"""",52,"""","""",16,""2018-07-09 02:46:00+02"",3561"
"3562,369,17,"""",34,"""","""",25,""2018-07-09 02:45:43+02"",3562"
"3563,488,20,"""",75,"""","""",35,""2018-07-09 02:41:03+02"",3563"
"3564,179,2,"""",332,1,"""",18,""2018-07-09 02:36:54+02"",3564"
"3565,357,"""","""",131,"""","""",2,""2018-07-09 02:10:30+02"",3565"
"3566,590,26,"""",229,2,"""",6,""2018-07-09 02:09:00+02"",3566"
"3567,614,"""","""",409,"""","""",26,""2018-07-09 02:06:29+02"",3567"
"3568,200,15,"""",190,"""","""",16,""2018-07-09 02:03:39+02"",3568"
"3569,81,15,"""",52,"""","""",16,""2018-07-09 02:03:39+02"",3569"
"3570,178,15,"""",52,"""","""",16,""2018-07-09 02:02:51+02"",3570"
"3571,227,"""","""",2,"""","""",41,""2018-07-09 01:54:00+02"",3571"
"3572,467,7,"""",270,"""","""",24,""2018-07-09 01:53:32+02"",3572"
"3573,226,"""","""",2,"""","""",41,""2018-07-09 01:52:44+02"",3573"
"3574,621,"""","""",545,1,"""",41,""2018-07-09 01:47:17+02"",3574"
"3575,584,6,"""",179,2,"""",6,""2018-07-09 01:41:24+02"",3575"
"3576,584,6,"""",179,2,"""",6,""2018-07-09 01:39:34+02"",3576"
"3577,584,6,"""",5,2,"""",6,""2018-07-09 01:38:26+02"",3577"
"3578,584,6,"""",179,2,"""",28,""2018-07-09 01:37:00+02"",3578"
"3579,254,1,"""",95,"""","""",5,""2018-07-09 01:29:49+02"",3579"
"3580,584,6,"""",450,"""","""",15,""2018-07-09 01:26:17+02"",3580"
"3581,584,6,"""",295,1,"""",15,""2018-07-09 01:19:45+02"",3581"
"3582,39,2,"""",136,1,"""",11,""2018-07-09 01:19:19+02"",3582"
"3583,615,"""","""",409,"""","""",26,""2018-07-09 01:17:52+02"",3583"
"3584,614,"""","""",409,"""","""",26,""2018-07-09 01:16:32+02"",3584"
"3585,410,"""","""",131,"""","""",2,""2018-07-09 01:05:01+02"",3585"
"3586,590,26,"""",149,2,"""",1,""2018-07-09 01:03:08+02"",3586"
"3587,93,"""","""",490,2,"""",9,""2018-07-09 01:01:36+02"",3587"
"3588,4,"""","""",410,"""","""",23,""2018-07-09 01:01:29+02"",3588"
"3589,590,26,"""",149,2,"""",1,""2018-07-09 00:56:31+02"",3589"
"3590,590,26,"""",149,2,"""",1,""2018-07-09 00:49:20+02"",3590"
"3591,409,"""","""",615,"""","""",26,""2018-07-09 00:36:35+02"",3591"
"3592,614,"""","""",409,"""","""",26,""2018-07-09 00:35:45+02"",3592"
"3593,480,"""","""",622,"""","""",26,""2018-07-09 00:29:08+02"",3593"
"3594,254,1,"""",95,"""","""",5,""2018-07-09 00:26:32+02"",3594"
"3595,480,"""","""",622,"""","""",26,""2018-07-09 00:20:11+02"",3595"
"3596,254,1,"""",85,2,"""",5,""2018-07-09 00:19:47+02"",3596"
"3597,418,"""","""",4,"""","""",23,""2018-07-09 00:06:10+02"",3597"
"3598,584,6,"""",285,2,"""",1,""2018-07-08 23:31:18+02"",3598"
"3599,140,"""","""",95,"""","""",10,""2018-07-08 23:23:53+02"",3599"
"3600,140,"""","""",75,"""","""",10,""2018-07-08 23:20:57+02"",3600"
"3601,140,"""","""",75,"""","""",10,""2018-07-08 23:16:25+02"",3601"
"3602,584,6,"""",285,2,"""",1,""2018-07-08 23:04:30+02"",3602"
"3603,623,"""","""",624,"""","""",33,""2018-07-08 22:57:57+02"",3603"
"3604,218,15,"""",88,2,"""",28,""2018-07-08 22:53:30+02"",3604"
"3605,330,1,"""",232,"""","""",5,""2018-07-08 22:02:47+02"",3605"
"3606,91,2,"""",324,1,"""",15,""2018-07-08 21:45:27+02"",3606"
"3607,625,"""","""",599,"""","""",23,""2018-07-08 21:35:07+02"",3607"
"3608,254,1,"""",85,2,"""",5,""2018-07-08 21:25:37+02"",3608"
"3609,330,1,"""",270,"""","""",5,""2018-07-08 21:19:54+02"",3609"
"3610,432,1,"""",270,"""","""",5,""2018-07-08 21:12:06+02"",3610"
"3611,91,2,"""",522,1,"""",46,""2018-07-08 21:09:41+02"",3611"
"3612,604,7,"""",292,1,"""",11,""2018-07-08 21:06:20+02"",3612"
"3613,373,2,"""",521,"""","""",23,""2018-07-08 21:05:19+02"",3613"
"3614,155,5,"""",447,"""","""",6,""2018-07-08 21:05:18+02"",3614"
"3615,604,7,"""",298,1,"""",11,""2018-07-08 21:04:53+02"",3615"
"3616,604,7,"""",298,1,"""",11,""2018-07-08 21:02:22+02"",3616"
"3617,339,7,"""",298,1,"""",11,""2018-07-08 21:01:55+02"",3617"
"3618,604,7,"""",298,1,"""",11,""2018-07-08 21:01:00+02"",3618"
"3619,339,7,"""",332,1,"""",11,""2018-07-08 21:00:40+02"",3619"
"3620,604,7,"""",292,1,"""",11,""2018-07-08 21:00:12+02"",3620"
"3621,604,7,"""",626,1,"""",11,""2018-07-08 20:59:46+02"",3621"
"3622,339,7,"""",298,1,"""",11,""2018-07-08 20:58:39+02"",3622"
"3623,339,7,"""",292,1,"""",11,""2018-07-08 20:57:46+02"",3623"
"3624,339,7,"""",298,1,"""",11,""2018-07-08 20:56:52+02"",3624"
"3625,339,7,"""",626,1,"""",11,""2018-07-08 20:55:28+02"",3625"
"3626,604,7,"""",626,1,"""",11,""2018-07-08 20:54:29+02"",3626"
"3627,339,7,"""",298,1,"""",11,""2018-07-08 20:53:57+02"",3627"
"3628,339,7,"""",292,1,"""",11,""2018-07-08 20:51:51+02"",3628"
"3629,604,7,"""",298,1,"""",11,""2018-07-08 20:49:17+02"",3629"
"3630,339,7,"""",298,1,"""",11,""2018-07-08 20:47:54+02"",3630"
"3631,604,7,"""",292,1,"""",11,""2018-07-08 20:45:56+02"",3631"
"3632,339,7,"""",292,1,"""",11,""2018-07-08 20:45:21+02"",3632"
"3633,339,7,"""",298,1,"""",11,""2018-07-08 20:44:17+02"",3633"
"3634,345,7,"""",292,1,"""",11,""2018-07-08 20:43:17+02"",3634"
"3635,339,7,"""",292,1,"""",11,""2018-07-08 20:42:25+02"",3635"
"3636,604,7,"""",292,1,"""",11,""2018-07-08 20:41:14+02"",3636"
"3637,339,7,"""",298,1,"""",11,""2018-07-08 20:40:29+02"",3637"
"3638,81,15,"""",318,1,"""",11,""2018-07-08 20:38:44+02"",3638"
"3639,339,7,"""",292,1,"""",11,""2018-07-08 20:37:04+02"",3639"
"3640,339,7,"""",53,1,"""",11,""2018-07-08 20:34:36+02"",3640"
"3641,499,"""","""",612,"""","""",19,""2018-07-08 20:34:33+02"",3641"
"3642,339,7,"""",298,1,"""",11,""2018-07-08 20:25:49+02"",3642"
"3643,339,7,"""",292,1,"""",11,""2018-07-08 20:24:00+02"",3643"
"3644,339,7,"""",53,1,"""",11,""2018-07-08 20:23:20+02"",3644"
"3645,339,7,"""",292,1,"""",11,""2018-07-08 20:22:41+02"",3645"
"3646,339,7,"""",292,1,"""",11,""2018-07-08 20:21:27+02"",3646"
"3647,604,7,"""",292,1,"""",11,""2018-07-08 20:20:37+02"",3647"
"3648,604,7,"""",298,1,"""",11,""2018-07-08 20:19:53+02"",3648"
"3649,81,15,"""",318,1,"""",11,""2018-07-08 20:02:01+02"",3649"
"3650,82,15,"""",318,1,"""",11,""2018-07-08 20:01:41+02"",3650"
"3651,81,15,"""",318,1,"""",11,""2018-07-08 20:01:14+02"",3651"
"3652,82,15,"""",318,1,"""",11,""2018-07-08 19:59:02+02"",3652"
"3653,82,15,"""",318,1,"""",11,""2018-07-08 19:56:39+02"",3653"
"3654,214,15,"""",318,1,"""",11,""2018-07-08 19:52:36+02"",3654"
"3655,127,"""","""",270,"""","""",5,""2018-07-08 19:51:26+02"",3655"
"3656,627,"""","""",622,"""","""",2,""2018-07-08 19:44:36+02"",3656"
"3657,127,"""","""",270,"""","""",5,""2018-07-08 19:35:48+02"",3657"
"3658,584,6,"""",86,2,"""",6,""2018-07-08 19:31:44+02"",3658"
"3659,278,1,"""",232,"""","""",33,""2018-07-08 19:20:34+02"",3659"
"3660,584,6,"""",127,"""","""",1,""2018-07-08 19:18:01+02"",3660"
"3661,25,6,"""",144,2,"""",1,""2018-07-08 19:14:17+02"",3661"
"3662,127,"""","""",144,2,"""",6,""2018-07-08 18:51:08+02"",3662"
"3663,53,1,"""",5,2,"""",18,""2018-07-08 18:50:59+02"",3663"
"3664,91,2,"""",25,6,"""",1,""2018-07-08 18:44:59+02"",3664"
"3665,144,2,"""",25,6,"""",1,""2018-07-08 18:44:43+02"",3665"
"3666,555,1,"""",68,25,"""",52,""2018-07-08 18:25:25+02"",3666"
"3667,339,7,"""",104,1,"""",9,""2018-07-08 18:20:07+02"",3667"
"3668,445,7,"""",104,1,"""",9,""2018-07-08 18:18:13+02"",3668"
"3669,345,7,"""",104,1,"""",9,""2018-07-08 18:17:38+02"",3669"
"3670,345,7,"""",104,1,"""",9,""2018-07-08 18:14:24+02"",3670"
"3671,271,28,"""",52,"""","""",28,""2018-07-08 18:08:17+02"",3671"
"3672,79,2,"""",608,7,"""",1,""2018-07-08 17:44:10+02"",3672"
"3673,278,1,"""",179,2,"""",11,""2018-07-08 17:40:03+02"",3673"
"3674,10,1,"""",179,2,"""",18,""2018-07-08 17:39:10+02"",3674"
"3675,274,2,"""",140,"""","""",26,""2018-07-08 17:21:20+02"",3675"
"3676,278,1,"""",179,2,"""",11,""2018-07-08 17:08:47+02"",3676"
"3677,44,"""","""",82,15,"""",11,""2018-07-08 16:48:13+02"",3677"
"3678,214,15,"""",167,"""","""",11,""2018-07-08 16:47:40+02"",3678"
"3679,101,"""","""",307,2,"""",26,""2018-07-08 16:16:20+02"",3679"
"3680,578,"""","""",140,"""","""",10,""2018-07-08 15:56:54+02"",3680"
"3681,351,"""","""",101,"""","""",10,""2018-07-08 15:55:50+02"",3681"
"3682,140,"""","""",274,2,"""",26,""2018-07-08 15:49:49+02"",3682"
"3683,281,2,"""",131,"""","""",23,""2018-07-08 15:14:02+02"",3683"
"3684,281,2,"""",131,"""","""",23,""2018-07-08 15:05:17+02"",3684"
"3685,231,"""","""",57,"""","""",39,""2018-07-08 14:07:37+02"",3685"
"3686,476,"""","""",57,"""","""",39,""2018-07-08 14:07:33+02"",3686"
"3687,628,"""","""",525,"""","""",33,""2018-07-08 13:56:18+02"",3687"
"3688,291,"""","""",15,2,"""",2,""2018-07-08 13:21:01+02"",3688"
"3689,555,1,"""",86,2,"""",28,""2018-07-08 11:37:08+02"",3689"
"3690,555,1,"""",415,1,"""",1,""2018-07-08 11:25:02+02"",3690"
"3691,629,"""","""",291,"""","""",2,""2018-07-08 11:02:16+02"",3691"
"3692,15,2,"""",104,1,"""",23,""2018-07-08 10:14:57+02"",3692"
"3693,87,2,"""",630,7,"""",1,""2018-07-08 09:40:22+02"",3693"
"3694,356,2,"""",101,"""","""",41,""2018-07-08 09:26:27+02"",3694"
"3695,356,2,"""",29,"""","""",41,""2018-07-08 08:58:49+02"",3695"
"3696,68,25,"""",450,"""","""",47,""2018-07-08 08:20:30+02"",3696"
"3697,13,"""","""",4,"""","""",2,""2018-07-08 08:03:01+02"",3697"
"3698,624,"""","""",623,"""","""",33,""2018-07-08 08:00:40+02"",3698"
"3699,273,"""","""",374,2,"""",26,""2018-07-08 07:50:54+02"",3699"
"3700,406,2,"""",630,7,"""",22,""2018-07-08 07:45:42+02"",3700"
"3701,322,27,"""",608,7,"""",22,""2018-07-08 07:44:58+02"",3701"
"3702,515,"""","""",328,17,"""",35,""2018-07-08 05:17:58+02"",3702"
"3703,90,17,"""",126,2,"""",24,""2018-07-08 05:13:50+02"",3703"
"3704,584,6,"""",144,2,"""",6,""2018-07-08 05:13:47+02"",3704"
"3705,584,6,"""",51,25,"""",28,""2018-07-08 05:12:13+02"",3705"
"3706,631,1,"""",39,2,"""",47,""2018-07-08 05:08:16+02"",3706"
"3707,302,"""","""",5,2,"""",1,""2018-07-08 05:05:25+02"",3707"
"3708,328,17,"""",515,"""","""",35,""2018-07-08 04:57:37+02"",3708"
"3709,499,"""","""",619,"""","""",2,""2018-07-08 04:52:38+02"",3709"
"3710,632,"""","""",11,"""","""",10,""2018-07-08 04:43:47+02"",3710"
"3711,91,2,"""",411,1,"""",1,""2018-07-08 04:42:50+02"",3711"
"3712,289,"""","""",633,25,"""",11,""2018-07-08 04:39:13+02"",3712"
"3713,179,2,"""",633,25,"""",1,""2018-07-08 04:24:17+02"",3713"
"3714,126,2,"""",232,"""","""",37,""2018-07-08 04:23:53+02"",3714"
"3715,148,2,"""",522,1,"""",25,""2018-07-08 04:19:33+02"",3715"
"3716,56,2,"""",38,15,"""",27,""2018-07-08 04:19:28+02"",3716"
"3717,148,2,"""",574,1,"""",25,""2018-07-08 04:19:00+02"",3717"
"3718,148,2,"""",522,1,"""",25,""2018-07-08 04:18:32+02"",3718"
"3719,148,2,"""",522,1,"""",25,""2018-07-08 04:17:59+02"",3719"
"3720,148,2,"""",574,1,"""",25,""2018-07-08 04:17:36+02"",3720"
"3721,253,2,"""",334,17,"""",25,""2018-07-08 04:00:24+02"",3721"
"3722,51,25,"""",232,"""","""",37,""2018-07-08 03:44:14+02"",3722"
"3723,53,1,"""",39,2,"""",25,""2018-07-08 03:43:22+02"",3723"
"3724,271,28,"""",303,"""","""",1,""2018-07-08 03:39:08+02"",3724"
"3725,79,2,"""",302,"""","""",1,""2018-07-08 03:05:00+02"",3725"
"3726,324,1,"""",328,17,"""",4,""2018-07-08 02:46:00+02"",3726"
"3727,584,6,"""",148,2,"""",16,""2018-07-08 01:53:20+02"",3727"
"3728,25,6,"""",148,2,"""",16,""2018-07-08 01:48:56+02"",3728"
"3729,584,6,"""",148,2,"""",16,""2018-07-08 01:47:50+02"",3729"
"3730,25,6,"""",148,2,"""",16,""2018-07-08 01:47:05+02"",3730"
"3731,584,6,"""",148,2,"""",16,""2018-07-08 01:46:14+02"",3731"
"3732,90,17,"""",179,2,"""",1,""2018-07-08 00:45:32+02"",3732"
"3733,285,2,"""",90,17,"""",1,""2018-07-08 00:43:04+02"",3733"
"3734,79,2,"""",302,"""","""",1,""2018-07-08 00:17:54+02"",3734"
"3735,324,1,"""",179,2,"""",1,""2018-07-08 00:03:05+02"",3735"
"3736,79,28,"""",285,2,"""",6,""2018-07-08 00:01:20+02"",3736"
"3737,332,26,"""",179,2,"""",1,""2018-07-08 00:00:19+02"",3737"
"3738,590,26,"""",229,2,"""",1,""2018-07-07 23:57:22+02"",3738"
"3739,523,26,"""",79,28,"""",6,""2018-07-07 23:56:39+02"",3739"
"3740,271,28,"""",454,26,"""",1,""2018-07-07 23:47:07+02"",3740"
"3741,79,28,"""",332,26,"""",1,""2018-07-07 23:44:44+02"",3741"
"3742,79,28,"""",332,26,"""",1,""2018-07-07 23:21:44+02"",3742"
"3743,271,28,"""",332,26,"""",1,""2018-07-07 23:17:05+02"",3743"
"3744,25,6,"""",10,1,"""",9,""2018-07-07 21:58:56+02"",3744"
"3745,25,6,"""",10,1,"""",9,""2018-07-07 21:57:03+02"",3745"
"3746,25,6,"""",10,1,"""",9,""2018-07-07 21:39:39+02"",3746"
"3747,25,6,"""",10,1,"""",9,""2018-07-07 21:37:00+02"",3747"
"3748,296,25,"""",88,2,"""",41,""2018-07-07 21:27:39+02"",3748"
"3749,36,19,"""",101,"""","""",19,""2018-07-07 19:37:30+02"",3749"
"3750,634,19,"""",635,"""","""",19,""2018-07-07 17:33:07+02"",3750"
"3751,10,1,"""",86,2,"""",9,""2018-07-07 16:59:38+02"",3751"
"3752,86,2,"""",10,1,"""",9,""2018-07-07 16:58:39+02"",3752"
"3753,364,"""","""",65,"""","""",19,""2018-07-07 16:15:41+02"",3753"
"3754,239,"""","""",229,2,"""",41,""2018-07-07 16:00:43+02"",3754"
"3755,202,"""","""",473,"""","""",5,""2018-07-07 12:43:16+02"",3755"
"3756,406,2,"""",243,7,"""",10,""2018-07-07 10:07:51+02"",3756"
"3757,608,7,"""",439,2,"""",5,""2018-07-07 10:04:27+02"",3757"
"3758,86,2,"""",10,1,"""",9,""2018-07-07 09:59:30+02"",3758"
"3759,568,2,"""",362,1,"""",5,""2018-07-07 08:41:18+02"",3759"
"3760,568,2,"""",522,1,"""",5,""2018-07-07 08:39:33+02"",3760"
"3761,322,27,"""",52,"""","""",26,""2018-07-07 07:30:22+02"",3761"
"3762,406,2,"""",190,"""","""",26,""2018-07-07 07:29:38+02"",3762"
"3763,363,"""","""",411,1,"""",28,""2018-07-07 07:08:11+02"",3763"
"3764,93,"""","""",411,1,"""",1,""2018-07-07 06:46:39+02"",3764"
"3765,93,"""","""",411,1,"""",28,""2018-07-07 06:45:47+02"",3765"
"3766,473,"""","""",202,"""","""",21,""2018-07-07 06:44:40+02"",3766"
"3767,25,6,"""",149,2,"""",9,""2018-07-07 06:08:57+02"",3767"
"3768,584,"""","""",149,2,"""",9,""2018-07-07 06:06:48+02"",3768"
"3769,25,6,"""",149,2,"""",9,""2018-07-07 06:05:06+02"",3769"
"3770,25,6,"""",149,2,"""",9,""2018-07-07 06:03:59+02"",3770"
"3771,584,"""","""",149,2,"""",9,""2018-07-07 06:03:47+02"",3771"
"3772,25,6,"""",149,2,"""",9,""2018-07-07 06:02:29+02"",3772"
"3773,584,"""","""",149,2,"""",9,""2018-07-07 06:02:07+02"",3773"
"3774,25,6,"""",149,2,"""",9,""2018-07-07 06:01:26+02"",3774"
"3775,584,"""","""",149,2,"""",9,""2018-07-07 06:00:33+02"",3775"
"3776,25,6,"""",149,2,"""",9,""2018-07-07 06:00:02+02"",3776"
"3777,584,"""","""",149,2,"""",9,""2018-07-07 05:59:50+02"",3777"
"3778,25,6,"""",149,2,"""",9,""2018-07-07 05:59:22+02"",3778"
"3779,584,"""","""",149,2,"""",9,""2018-07-07 05:58:51+02"",3779"
"3780,25,6,"""",149,2,"""",9,""2018-07-07 05:58:23+02"",3780"
"3781,584,"""","""",149,2,"""",9,""2018-07-07 05:58:05+02"",3781"
"3782,25,6,"""",149,2,"""",9,""2018-07-07 05:57:15+02"",3782"
"3783,584,"""","""",149,2,"""",9,""2018-07-07 05:56:38+02"",3783"
"3784,25,6,"""",149,2,"""",9,""2018-07-07 05:56:06+02"",3784"
"3785,584,"""","""",149,2,"""",9,""2018-07-07 05:55:41+02"",3785"
"3786,25,6,"""",149,2,"""",9,""2018-07-07 05:55:10+02"",3786"
"3787,584,"""","""",149,2,"""",9,""2018-07-07 05:54:38+02"",3787"
"3788,584,"""","""",149,2,"""",9,""2018-07-07 05:53:59+02"",3788"
"3789,25,6,"""",149,2,"""",9,""2018-07-07 05:53:56+02"",3789"
"3790,584,"""","""",149,2,"""",9,""2018-07-07 05:52:15+02"",3790"
"3791,126,2,"""",362,1,"""",14,""2018-07-07 05:51:15+02"",3791"
"3792,584,"""","""",149,2,"""",9,""2018-07-07 05:51:00+02"",3792"
"3793,25,6,"""",149,2,"""",9,""2018-07-07 05:50:41+02"",3793"
"3794,584,"""","""",149,2,"""",9,""2018-07-07 05:50:16+02"",3794"
"3795,25,6,"""",149,2,"""",9,""2018-07-07 05:49:43+02"",3795"
"3796,584,"""","""",149,2,"""",9,""2018-07-07 05:49:20+02"",3796"
"3797,25,6,"""",149,2,"""",9,""2018-07-07 05:48:15+02"",3797"
"3798,584,"""","""",149,2,"""",9,""2018-07-07 05:47:51+02"",3798"
"3799,25,6,"""",149,2,"""",9,""2018-07-07 05:47:11+02"",3799"
"3800,584,"""","""",149,2,"""",9,""2018-07-07 05:46:42+02"",3800"
"3801,25,6,"""",149,2,"""",9,""2018-07-07 05:46:11+02"",3801"
"3802,25,6,"""",149,2,"""",9,""2018-07-07 05:45:43+02"",3802"
"3803,25,6,"""",149,2,"""",9,""2018-07-07 05:44:53+02"",3803"
"3804,584,"""","""",490,2,"""",9,""2018-07-07 05:44:38+02"",3804"
"3805,25,6,"""",149,2,"""",9,""2018-07-07 05:44:13+02"",3805"
"3806,584,"""","""",490,2,"""",9,""2018-07-07 05:44:01+02"",3806"
"3807,25,6,"""",149,2,"""",9,""2018-07-07 05:43:53+02"",3807"
"3808,296,25,"""",574,1,"""",41,""2018-07-07 05:43:49+02"",3808"
"3809,25,6,"""",149,2,"""",9,""2018-07-07 05:43:15+02"",3809"
"3810,584,"""","""",490,2,"""",9,""2018-07-07 05:43:11+02"",3810"
"3811,584,"""","""",490,2,"""",9,""2018-07-07 05:42:30+02"",3811"
"3812,25,6,"""",149,2,"""",9,""2018-07-07 05:42:38+02"",3812"
"3813,25,6,"""",490,2,"""",9,""2018-07-07 05:41:55+02"",3813"
"3814,584,"""","""",86,2,"""",9,""2018-07-07 05:30:55+02"",3814"
"3815,25,6,"""",490,2,"""",9,""2018-07-07 05:30:31+02"",3815"
"3816,229,2,"""",239,"""","""",41,""2018-07-07 05:27:49+02"",3816"
"3817,584,"""","""",411,1,"""",28,""2018-07-07 04:48:13+02"",3817"
"3818,25,6,"""",411,1,"""",28,""2018-07-07 04:47:39+02"",3818"
"3819,584,"""","""",411,1,"""",28,""2018-07-07 04:46:33+02"",3819"
"3820,584,"""","""",490,2,"""",9,""2018-07-07 04:41:10+02"",3820"
"3821,636,"""","""",101,"""","""",19,""2018-07-07 04:26:47+02"",3821"
"3822,25,6,"""",149,2,"""",9,""2018-07-07 03:56:16+02"",3822"
"3823,316,2,"""",626,1,"""",11,""2018-07-07 03:47:22+02"",3823"
"3824,316,2,"""",626,1,"""",11,""2018-07-07 03:46:34+02"",3824"
"3825,179,2,"""",148,2,"""",1,""2018-07-07 03:26:51+02"",3825"
"3826,79,28,"""",637,"""","""",6,""2018-07-07 02:17:16+02"",3826"
"3827,638,"""","""",639,"""","""",48,""2018-07-07 02:04:37+02"",3827"
"3828,148,2,"""",179,2,"""",1,""2018-07-07 02:02:58+02"",3828"
"3829,638,"""","""",6,"""","""",53,""2018-07-07 01:47:21+02"",3829"
"3830,253,"""","""",48,"""","""",35,""2018-07-07 01:45:03+02"",3830"
"3831,640,"""","""",641,"""","""",60,""2018-07-07 01:36:57+02"",3831"
"3832,642,"""","""",643,"""","""",20,""2018-07-07 01:13:53+02"",3832"
"3833,515,"""","""",90,17,"""",57,""2018-07-07 01:07:25+02"",3833"
"3834,639,"""","""",6,"""","""",20,""2018-07-07 01:04:29+02"",3834"
"3835,295,1,"""",328,17,"""",33,""2018-07-07 00:55:51+02"",3835"
"3836,456,"""","""",644,"""","""",35,""2018-07-07 00:29:10+02"",3836"
"3837,62,"""","""",530,"""","""",28,""2018-07-07 00:22:22+02"",3837"
"3838,36,"""","""",645,"""","""",10,""2018-07-07 00:10:11+02"",3838"
"3839,625,"""","""",36,"""","""",19,""2018-07-06 23:32:58+02"",3839"
"3840,625,"""","""",36,"""","""",19,""2018-07-06 23:24:12+02"",3840"
"3841,585,"""","""",557,"""","""",41,""2018-07-06 22:39:48+02"",3841"
"3842,10,1,"""",68,25,"""",36,""2018-07-06 22:21:54+02"",3842"
"3843,487,7,"""",15,2,"""",28,""2018-07-06 22:16:22+02"",3843"
"3844,346,2,"""",555,26,"""",1,""2018-07-06 22:10:02+02"",3844"
"3845,148,2,"""",176,17,"""",53,""2018-07-06 21:35:04+02"",3845"
"3846,88,"""","""",490,2,"""",3,""2018-07-06 21:34:43+02"",3846"
"3847,390,"""","""",318,1,"""",26,""2018-07-06 21:31:06+02"",3847"
"3848,15,2,"""",487,7,"""",28,""2018-07-06 21:30:50+02"",3848"
"3849,646,"""","""",6,"""","""",43,""2018-07-06 20:52:13+02"",3849"
"3850,15,2,"""",487,7,"""",6,""2018-07-06 20:35:17+02"",3850"
"3851,15,2,"""",630,7,"""",6,""2018-07-06 20:33:57+02"",3851"
"3852,647,26,"""",12,"""","""",49,""2018-07-06 20:33:37+02"",3852"
"3853,258,2,"""",648,"""","""",5,""2018-07-06 20:04:33+02"",3853"
"3854,17,"""","""",649,"""","""",40,""2018-07-06 18:28:03+02"",3854"
"3855,487,7,"""",303,"""","""",1,""2018-07-06 17:26:39+02"",3855"
"3856,647,26,"""",552,26,"""",41,""2018-07-06 15:54:46+02"",3856"
"3857,450,"""","""",126,2,"""",21,""2018-07-06 15:04:36+02"",3857"
"3858,584,"""","""",415,1,"""",9,""2018-07-06 10:25:02+02"",3858"
"3859,25,6,"""",415,1,"""",9,""2018-07-06 10:24:12+02"",3859"
"3860,126,2,"""",411,1,"""",27,""2018-07-06 07:33:18+02"",3860"
"3861,126,2,"""",284,1,"""",33,""2018-07-06 07:31:06+02"",3861"
"3862,86,2,"""",574,1,"""",27,""2018-07-06 07:29:19+02"",3862"
"3863,86,2,"""",378,1,"""",27,""2018-07-06 07:26:09+02"",3863"
"3864,86,2,"""",362,1,"""",27,""2018-07-06 07:19:44+02"",3864"
"3865,127,"""","""",523,26,"""",46,""2018-07-06 07:02:51+02"",3865"
"3866,86,2,"""",650,25,"""",29,""2018-07-06 07:00:12+02"",3866"
"3867,86,2,"""",270,"""","""",29,""2018-07-06 06:59:12+02"",3867"
